OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old Treat,subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bis viv,Bot lun,Cam rot,Car big,Car Cap,Car fla,Car nor,Car pil,Car vag,Cer alp,Cer fon ,Des ces,Emp her,Epi ana,Eup str,Fes ovi,Fes rub,Fes viv,Gen niv,Gram sp,Hie pil,Hie vul,Jun com,Kob sim,Leo aut,Lot cor,Luz mul ,Nar stri,Oma sup,Par pal,Par pal,Phle alp,Pin vul,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr nor,Rum ac-la,Ran acr,Rum ace,Sag,Sal her,Saus alp,Sax aiz ,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tri rep,Vac myr,Ver alp,Ver fru,Ver off,Vio bif,Vio pal,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,3,2009,16-Aug,Presence,KK,,,,,,1,1,,1,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,10,50,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,4,2009,16-Aug,Presence,KK,,1,,,,F,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,10,20,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,5,2009,16-Aug,Presence,KK,,1,,,,1,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,DF,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,6,2009,16-Aug,Presence,KK,,1,1,,,1,,,1,,F,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,20,0,0,20,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,7,2009,16-Aug,Presence,KK,,1,,,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,10,50,0,0,10,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,8,2009,16-Aug,Presence,KK,,1,1,,,1,,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,10,40,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,9,2009,16-Aug,Presence,KK,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,5,40,0,0,2,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,10,2009,16-Aug,Presence,KK,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,1,,10,20,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,11,2009,16-Aug,Presence,KK,,,,,,1,1,,1,,F,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,,10,30,0,0,10,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,12,2009,16-Aug,Presence,KK,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,1,,,,1,,,1,,,,,,0,30,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,13,2009,16-Aug,Presence,KK,,1,,,,1,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,10,70,0,0,0,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,14,2009,16-Aug,Presence,KK,,1,,,,1,1,,1,,1,,,,,,,,,,,,S,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,1,,,1,,,,,,5,60,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,15,2009,16-Aug,Presence,KK,,1,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,1,,10,30,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,16,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,F,1,S,,,,1,,,,,,,,,5,30,0,0,10,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,17,2009,16-Aug,Presence,KK,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,0,30,0,5,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,18,2009,16-Aug,Presence,KK,,,,,,1,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,10,50,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,19,2009,16-Aug,Presence,KK,,,,,S,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,10,40,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,20,2009,16-Aug,Presence,KK,,,,,1,1,1,,1,,,,,,,,,1,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,10,20,0,0,10,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,21,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,S,,,,,,,,,,1,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,10,30,0,0,5,0,0,,,,,,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,22,2009,16-Aug,Presence,KK,,1,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,S,,,,1,,,,,,,,,2,60,0,2,0,0,0,,,,4,4,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,23,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,F,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,0,40,0,0,20,0,0,,,,2,2,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,24,2009,16-Aug,Presence,KK,,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,10,80,0,0,5,0,0,,,,5,2,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,25,2009,16-Aug,Presence,KK,,,,,,1,,,1,,1,,1,,,,,1,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,0,30,0,0,5,0,0,,,,4,1.5,
Skjellingahaugen,11,536,TT2,272,536 TT2 272,,,2,%,2009,16-Aug,Cover,KK,,2,1,,1,15,4,,4,,6,,2,,,,,4,,5,1,1,4,,1,,,,,,,,,,2,6,,1,,,,,4,,,,,,,,,,3,,5,5,7,8,,,7,,,5,,,,2,,5.88,35.6,0,0.28,6.28,0,0,60,40,0.5,3.75,2.375,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,1,2009,15-Aug,Presence,W,,,1,,,,,1,,,S,,1,,,,1,,,,,,SF,,,,,,,1cf,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,5,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,2,2009,15-Aug,Presence,W,,,,,,,,,,,1,,,,,,,,,,,,S,S,,,,,,1cf,,1cf,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,0,3,0,0,5,20,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,3,2009,15-Aug,Presence,W,,,1,,,F,,,,,1,,1,,,,1,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,0,5,0,0,3,5,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,4,2009,15-Aug,Presence,W,,,,,,F,1,,,,1,,1,,,,1,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,0,0,0,2,5,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,5,2009,15-Aug,Presence,W,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,5,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,6,2009,15-Aug,Presence,W,,,1,1,,,,,,,,,1,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,5,0,0,0,40,15,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,7,2009,15-Aug,Presence,W,,,,,,,,,F,,1,,1,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,2,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,8,2009,15-Aug,Presence,W,,,1,,,1,,,1,,1,,F,,,,,,,,,,SF,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,0,0,0,0,6,0,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,9,2009,15-Aug,Presence,W,,,,S,,1,1,,,,,,F,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,3,0,0,0,15,3,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,10,2009,15-Aug,Presence,W,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,0,0,0,1,45,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,11,2009,15-Aug,Presence,W,,,1,,,,,,1,,F,1,,,,,1,,,1,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,1,0,0,10,5,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,12,2009,15-Aug,Presence,W,,,,,,1,,1,,,1,,1,,,,1,,,1,,,SF,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,3,0,0,0,5,5,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,13,2009,15-Aug,Presence,W,,,,,,1,1,,,,F,,S,,,,,,,,,,SF,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,14,0,0,0,5,5,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,14,2009,15-Aug,Presence,W,,1,,,,1,1,,1,,S,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,1,,,,,,,,,10,0,0,0,5,2,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,15,2009,15-Aug,Presence,W,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,1,,,,S,,,,,0,1,0,0,15,2,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,16,2009,15-Aug,Presence,W,,,,,,1,,,1,,1,,1,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,0,10,0,0,2,0,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,17,2009,15-Aug,Presence,W,,,,,,,,1,,,1,,,,,,1,,,D,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,2,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,18,2009,15-Aug,Presence,W,,,,,,,F,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,15,0,0,0,5,1,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,19,2009,15-Aug,Presence,W,,,1,,,,,,1,,F,,1,,,,,,,1,,,S,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,2,0,0,0,15,10,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,20,2009,15-Aug,Presence,W,,,,S,,1,1,1,1,,,,,,,,1,,,,,,SF,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,D,,,1,,,,,,,,1,3,0,0,0,1,0,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,21,2009,15-Aug,Presence,W,,1,1,1,,1,,,,,1,,,,,,,,,1,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,20,0,0,0,15,0,0,,,,,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,22,2009,15-Aug,Presence,W,,,,,,1,,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,10,0,0,0,20,10,0,,,,4,0.5,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,23,2009,15-Aug,Presence,W,,,,,,1,,,F,,1,,,,,,1,,,1,,,SF,S,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S,,,,1,,,,1,,,,1,20,0,0,0,10,0,0,,,,2,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,24,2009,15-Aug,Presence,W,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,F,,,,1,20,0,0,0,5,0,0,,,,5,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,25,2009,15-Aug,Presence,W,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,DF,,,1,,,,,,,,,0,0,0,0,0,0,0,,,,2,,
Skjellingahaugen,12,538,TT1,539,538 TT1 539,,,1,%,2009,15-Aug,Cover,W,,1,2,1,,8,2,1,4,,2,1,3,,,,2,,,12,,,1,1,1,,,,,1,,1,2,,,,,1,,,,,2,,,,,,,,,,1,2,1,,1,10,,,5,,,,3,,,,1,6,0.8,0,0,8.4,6.6,0,60,10,1,3.25,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,1,2009,15-Aug,Presence,W,,,,,,,,,1,,1,,,,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,2,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,2,2009,15-Aug,Presence,W,,,1,1,,,,1,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,2,0,0,0,5,5,0,,,,,,Rosett 1
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,3,2009,15-Aug,Presence,W,,1,,,,,1,,,,1,,1,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,10,0,0,0,10,25,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,4,2009,15-Aug,Presence,W,,,,,,,1,,1,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,1,,,,1,,,,S,,,,1,5,0,0,0,10,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,5,2009,15-Aug,Presence,W,,,,1,,,1,,F,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,0,2,10,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,6,2009,15-Aug,Presence,W,,,,S,,1,,1,1,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,20,0,0,0,10,5,0,,,,,,Rosett 1
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,7,2009,15-Aug,Presence,W,,,,,,1,,1,F,,F,,,,,,,,,,,,SF,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,10,0,0,0,10,5,0,,,,,,Rosett 1
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,8,2009,15-Aug,Presence,W,,,1,1,,,1,,1,,1,,,,,,1,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,0,0,0,5,8,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,9,2009,15-Aug,Presence,W,,,,1,,,,,1,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,10,2009,15-Aug,Presence,W,,,,,,,,,F,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,11,2009,15-Aug,Presence,W,,,1,S,,,,,,,1,,1,,,,1,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,10,0,0,0,5,60,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,12,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,,,,,1,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,20,0,0,0,5,20,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,13,2009,15-Aug,Presence,W,,,1,1,,,,,1,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,40,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,14,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,15,2009,15-Aug,Presence,W,,,,1,,,1,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,16,2009,15-Aug,Presence,W,,,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,DF,,,1,,,,,,,,,2,0,0,0,10,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,17,2009,15-Aug,Presence,W,,,,1,,,,1,1,,F,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,DF,,,,,,,1,,,,,1,0,0,0,10,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,18,2009,15-Aug,Presence,W,,,,1,,,,,F,,1,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,0,0,0,20,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,19,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,0,0,0,30,2,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,20,2009,15-Aug,Presence,W,,,,1,,1,,,,,1,,,,,,1,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,21,2009,15-Aug,Presence,W,,,1,,,,1,,1,,1,,,,,,1,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,1,,,,,,,,,0,0,0,0,2,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,22,2009,15-Aug,Presence,W,,,1,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,1,,,,1,,,,,0,0,0,0,15,0,0,,,,3,1,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,23,2009,15-Aug,Presence,W,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,1,10,0,0,0,30,0,0,,,,6,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,24,2009,15-Aug,Presence,W,,,1,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,0,0,0,40,5,0,,,,8,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,25,2009,15-Aug,Presence,W,,,,,,1,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,0,0,0,,,,2,,Rosett 1
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,%,2009,15-Aug,Cover,W,,1,2,6,,2,2,2,14,,2,,3,,,,5,,,4,,,1,,1,,,,,,,,,,,,,4,,,,,3,,2,,,,,,,,,1,1,1,3,14,,,10,,,,1,,,,1,6.68,0,0,0.08,14.48,7,0,55,10,0,4.75,1,
